latest_scores.algo_version,latest_scores.attention_score,latest_scores.attention_score_change_week,latest_scores.cluster_id,latest_scores.created_at,latest_scores.id,latest_scores.insider_score,latest_scores.insider_score_change_week,latest_scores.organisation_rank,latest_scores.personal_rank,latest_scores.rank,latest_scores.vote,clusters.created_at,clusters.description,clusters.id,clusters.name,clusters.updated_at,id,created_at,username,name,description,entities.description.cashtags,entities.description.hashtags,entities.description.mentions,entities.description.urls,entities.url.urls,location,pinned_tweet_id,profile_image_url,protected,public_metrics.followers_count,public_metrics.following_count,public_metrics.listed_count,public_metrics.tweet_count,url,verified,withheld.scope,withheld.copyright,withheld.country_codes,__twarc.retrieved_at,__twarc.url,__twarc.version,Unnamed: 26
4.1.0,24.543756,0.0,357.0,"Wed, 07 Dec 2022 00:00:00 GMT",39942217.0,0.925089,0.0,,1389.0,1609.0,0.0,"Fri, 02 Dec 2022 15:37:09 GMT",,357.0,Game B,"Fri, 02 Dec 2022 15:37:09 GMT",363761536,2011-08-28T17:03:31.000Z,quietonlooker,CK (2/100 poems),"Seeker of perspective, balance and nuance. I like connecting the dots. Curious about why people do what they do. Learning to be fearless in public. ✉️ are open.",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/DLGE0PEaQG"", ""expanded_url"": ""https://www.instagram.com/chitra_writes"", ""display_url"": ""instagram.com/chitra_writes""}]", Singapore / Hong Kong,1.3812538441143706e+18,https://pbs.twimg.com/profile_images/1460120857204776964/U3tD5CbK_normal.jpg,False,701,1254,18,8471,https://t.co/DLGE0PEaQG,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,49.101933,0.0,7799179296.0,"Wed, 07 Dec 2022 00:00:00 GMT",40980116.0,0.61619526,0.0,,2008.0,2115.0,0.0,"Fri, 27 Aug 2021 15:14:17 GMT",,7799179296.0,YC,"Fri, 27 Aug 2021 15:14:17 GMT",28979807,2009-04-05T12:31:25.000Z,Duderichy,Rich,ex-amazon dev. Former Common Lisp developer. *nix is my happy place. B.S. Physics.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/AS7n0P7tsB"", ""expanded_url"": ""https://www.admonymous.co/duderichy"", ""display_url"": ""admonymous.co/duderichy""}]","Seattle, WA",1.1217611315703726e+18,https://pbs.twimg.com/profile_images/1603205636728422400/rc4Ra1sF_normal.jpg,False,4840,3193,53,62856,https://t.co/AS7n0P7tsB,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,19.143843,0.0,346.0,"Wed, 07 Dec 2022 00:00:00 GMT",39823287.0,0.76481426,0.0,,1169.0,1305.0,0.0,"Fri, 02 Dec 2022 15:37:08 GMT",,346.0,Effective Altruism,"Fri, 02 Dec 2022 15:37:08 GMT",28979807,2009-04-05T12:31:25.000Z,Duderichy,Rich,ex-amazon dev. Former Common Lisp developer. *nix is my happy place. B.S. Physics.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/AS7n0P7tsB"", ""expanded_url"": ""https://www.admonymous.co/duderichy"", ""display_url"": ""admonymous.co/duderichy""}]","Seattle, WA",1.1217611315703726e+18,https://pbs.twimg.com/profile_images/1603205636728422400/rc4Ra1sF_normal.jpg,False,4840,3193,53,62856,https://t.co/AS7n0P7tsB,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,7.3594966,0.0,357.0,"Wed, 07 Dec 2022 00:00:00 GMT",39942875.0,0.87617403,0.0,,1921.0,2267.0,0.0,"Fri, 02 Dec 2022 15:37:09 GMT",,357.0,Game B,"Fri, 02 Dec 2022 15:37:09 GMT",28979807,2009-04-05T12:31:25.000Z,Duderichy,Rich,ex-amazon dev. Former Common Lisp developer. *nix is my happy place. B.S. Physics.,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/AS7n0P7tsB"", ""expanded_url"": ""https://www.admonymous.co/duderichy"", ""display_url"": ""admonymous.co/duderichy""}]","Seattle, WA",1.1217611315703726e+18,https://pbs.twimg.com/profile_images/1603205636728422400/rc4Ra1sF_normal.jpg,False,4840,3193,53,62856,https://t.co/AS7n0P7tsB,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,13.700076,-79.84254,84.0,"Wed, 07 Dec 2022 00:00:00 GMT",41529312.0,0.63293743,-0.20910639,,1406.0,1802.0,0.11448679,"Wed, 30 Mar 2022 14:31:11 GMT",,84.0,Physics,"Wed, 30 Mar 2022 14:31:11 GMT",1363678792217071619,2021-02-22T02:35:41.000Z,FinitePhysicist,physicist,theoretical particle physics & phenomenology || don't sleep through dreams that can come true,,,,,,United States,1.4729883216095724e+18,https://pbs.twimg.com/profile_images/1363678961285304320/vN6P957C_normal.jpg,False,27090,768,60,3269,,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,5.321904,0.0,346.0,"Wed, 07 Dec 2022 00:00:00 GMT",39823910.0,0.77793145,0.0,,1716.0,1928.0,0.0,"Fri, 02 Dec 2022 15:37:08 GMT",,346.0,Effective Altruism,"Fri, 02 Dec 2022 15:37:08 GMT",585462708,2012-05-20T05:14:16.000Z,cxgonzalez,christian,everything is learnable,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/IVvvtVEnB7"", ""expanded_url"": ""https://cxgonzalez.org"", ""display_url"": ""cxgonzalez.org""}]",barcelona,1.5355878103542825e+18,https://pbs.twimg.com/profile_images/1527311149733056513/nOijuD8F_normal.jpg,False,2766,416,31,25201,https://t.co/IVvvtVEnB7,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,3.4859219,0.0,351.0,"Wed, 07 Dec 2022 00:00:00 GMT",39894798.0,0.83415073,0.0,,2139.0,2608.0,0.0,"Fri, 02 Dec 2022 15:37:08 GMT",,351.0,Personal Knowledge Management,"Fri, 02 Dec 2022 15:37:08 GMT",585462708,2012-05-20T05:14:16.000Z,cxgonzalez,christian,everything is learnable,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/IVvvtVEnB7"", ""expanded_url"": ""https://cxgonzalez.org"", ""display_url"": ""cxgonzalez.org""}]",barcelona,1.5355878103542825e+18,https://pbs.twimg.com/profile_images/1527311149733056513/nOijuD8F_normal.jpg,False,2766,416,31,25201,https://t.co/IVvvtVEnB7,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,7.7288866,0.0,357.0,"Wed, 07 Dec 2022 00:00:00 GMT",39942844.0,0.8989633,0.0,,1895.0,2236.0,0.0,"Fri, 02 Dec 2022 15:37:09 GMT",,357.0,Game B,"Fri, 02 Dec 2022 15:37:09 GMT",585462708,2012-05-20T05:14:16.000Z,cxgonzalez,christian,everything is learnable,,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/IVvvtVEnB7"", ""expanded_url"": ""https://cxgonzalez.org"", ""display_url"": ""cxgonzalez.org""}]",barcelona,1.5355878103542825e+18,https://pbs.twimg.com/profile_images/1527311149733056513/nOijuD8F_normal.jpg,False,2766,416,31,25201,https://t.co/IVvvtVEnB7,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,37.957466,-7.070904,116.0,"Wed, 07 Dec 2022 00:00:00 GMT",40093612.0,0.6981087,-0.045381963,,2607.0,2764.0,0.0,"Tue, 24 May 2022 10:46:14 GMT",,116.0,Venture Capital,"Tue, 24 May 2022 10:46:14 GMT",1001820818219782144,2018-05-30T13:41:10.000Z,patriciamou_,Patricia Mou,"you are nothing, you are everything. co-founder @thesfcommons join me down @rabbitholes_ musings @_wellnesswisdom ☕",,,"[{""start"": 48, ""end"": 61, ""username"": ""thesfcommons""}, {""start"": 75, ""end"": 88, ""username"": ""rabbitholes_""}, {""start"": 97, ""end"": 113, ""username"": ""_wellnesswisdom""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/hDMljEssJR"", ""expanded_url"": ""https://www.patriciamou.com/"", ""display_url"": ""patriciamou.com""}]",SF,1.6020516099319644e+18,https://pbs.twimg.com/profile_images/1597773906776977408/HvrIriKn_normal.jpg,False,16936,540,356,2430,https://t.co/hDMljEssJR,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,133.70053,0.0,321.0,"Wed, 07 Dec 2022 00:00:00 GMT",40648418.0,0.80710006,0.0,,381.0,408.0,0.8962659,"Thu, 28 Jul 2022 14:25:43 GMT",,321.0,Product Management,"Thu, 28 Jul 2022 14:25:43 GMT",1001820818219782144,2018-05-30T13:41:10.000Z,patriciamou_,Patricia Mou,"you are nothing, you are everything. co-founder @thesfcommons join me down @rabbitholes_ musings @_wellnesswisdom ☕",,,"[{""start"": 48, ""end"": 61, ""username"": ""thesfcommons""}, {""start"": 75, ""end"": 88, ""username"": ""rabbitholes_""}, {""start"": 97, ""end"": 113, ""username"": ""_wellnesswisdom""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/hDMljEssJR"", ""expanded_url"": ""https://www.patriciamou.com/"", ""display_url"": ""patriciamou.com""}]",SF,1.6020516099319644e+18,https://pbs.twimg.com/profile_images/1597773906776977408/HvrIriKn_normal.jpg,False,16936,540,356,2430,https://t.co/hDMljEssJR,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,16.664164,-62.94256,7799179296.0,"Wed, 07 Dec 2022 00:00:00 GMT",40982264.0,0.6132853,-0.14197922,,3927.0,4263.0,0.0,"Fri, 27 Aug 2021 15:14:17 GMT",,7799179296.0,YC,"Fri, 27 Aug 2021 15:14:17 GMT",1001820818219782144,2018-05-30T13:41:10.000Z,patriciamou_,Patricia Mou,"you are nothing, you are everything. co-founder @thesfcommons join me down @rabbitholes_ musings @_wellnesswisdom ☕",,,"[{""start"": 48, ""end"": 61, ""username"": ""thesfcommons""}, {""start"": 75, ""end"": 88, ""username"": ""rabbitholes_""}, {""start"": 97, ""end"": 113, ""username"": ""_wellnesswisdom""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/hDMljEssJR"", ""expanded_url"": ""https://www.patriciamou.com/"", ""display_url"": ""patriciamou.com""}]",SF,1.6020516099319644e+18,https://pbs.twimg.com/profile_images/1597773906776977408/HvrIriKn_normal.jpg,False,16936,540,356,2430,https://t.co/hDMljEssJR,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,134.2314,0.0,351.0,"Wed, 07 Dec 2022 00:00:00 GMT",39892538.0,0.8009808,0.0,,283.0,348.0,0.0,"Fri, 02 Dec 2022 15:37:08 GMT",,351.0,Personal Knowledge Management,"Fri, 02 Dec 2022 15:37:08 GMT",1001820818219782144,2018-05-30T13:41:10.000Z,patriciamou_,Patricia Mou,"you are nothing, you are everything. co-founder @thesfcommons join me down @rabbitholes_ musings @_wellnesswisdom ☕",,,"[{""start"": 48, ""end"": 61, ""username"": ""thesfcommons""}, {""start"": 75, ""end"": 88, ""username"": ""rabbitholes_""}, {""start"": 97, ""end"": 113, ""username"": ""_wellnesswisdom""}]",,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/hDMljEssJR"", ""expanded_url"": ""https://www.patriciamou.com/"", ""display_url"": ""patriciamou.com""}]",SF,1.6020516099319644e+18,https://pbs.twimg.com/profile_images/1597773906776977408/HvrIriKn_normal.jpg,False,16936,540,356,2430,https://t.co/hDMljEssJR,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,287.4515,-30.098236,116.0,"Wed, 07 Dec 2022 00:00:00 GMT",40090963.0,0.63551134,-0.08873063,,112.0,115.0,4.733214,"Tue, 24 May 2022 10:46:14 GMT",,116.0,Venture Capital,"Tue, 24 May 2022 10:46:14 GMT",7958322,2007-08-04T18:00:51.000Z,lennysan,Lenny Rachitsky,#1 business newsletter on Substack: https://t.co/LF0tRFGFgT | Podcast: https://t.co/ZQWNT00OhB | Jobs: https://t.co/h5qbpdYMK5 | Investing: https://t.co/tLghMvXUYm,,,,"[{""start"": 36, ""end"": 59, ""url"": ""https://t.co/LF0tRFGFgT"", ""expanded_url"": ""http://LennysNewsletter.com"", ""display_url"": ""LennysNewsletter.com""}, {""start"": 71, ""end"": 94, ""url"": ""https://t.co/ZQWNT00OhB"", ""expanded_url"": ""http://LennysPodcast.com"", ""display_url"": ""LennysPodcast.com""}, {""start"": 103, ""end"": 126, ""url"": ""https://t.co/h5qbpdYMK5"", ""expanded_url"": ""http://LennysJobs.com"", ""display_url"": ""LennysJobs.com""}, {""start"": 140, ""end"": 163, ""url"": ""https://t.co/tLghMvXUYm"", ""expanded_url"": ""http://LennyRachitsky.com/investing"", ""display_url"": ""LennyRachitsky.com/investing""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/oyrzp0XdC0"", ""expanded_url"": ""https://LennyRachitsky.com"", ""display_url"": ""LennyRachitsky.com""}]","Bay Area, CA",,https://pbs.twimg.com/profile_images/1592990461517389824/iln8hi1f_normal.jpg,False,156509,2110,3421,26944,https://t.co/oyrzp0XdC0,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,578.558,0.0,321.0,"Wed, 07 Dec 2022 00:00:00 GMT",40648016.0,0.7077182,0.0,,5.0,6.0,26.730488,"Thu, 28 Jul 2022 14:25:43 GMT",,321.0,Product Management,"Thu, 28 Jul 2022 14:25:43 GMT",7958322,2007-08-04T18:00:51.000Z,lennysan,Lenny Rachitsky,#1 business newsletter on Substack: https://t.co/LF0tRFGFgT | Podcast: https://t.co/ZQWNT00OhB | Jobs: https://t.co/h5qbpdYMK5 | Investing: https://t.co/tLghMvXUYm,,,,"[{""start"": 36, ""end"": 59, ""url"": ""https://t.co/LF0tRFGFgT"", ""expanded_url"": ""http://LennysNewsletter.com"", ""display_url"": ""LennysNewsletter.com""}, {""start"": 71, ""end"": 94, ""url"": ""https://t.co/ZQWNT00OhB"", ""expanded_url"": ""http://LennysPodcast.com"", ""display_url"": ""LennysPodcast.com""}, {""start"": 103, ""end"": 126, ""url"": ""https://t.co/h5qbpdYMK5"", ""expanded_url"": ""http://LennysJobs.com"", ""display_url"": ""LennysJobs.com""}, {""start"": 140, ""end"": 163, ""url"": ""https://t.co/tLghMvXUYm"", ""expanded_url"": ""http://LennyRachitsky.com/investing"", ""display_url"": ""LennyRachitsky.com/investing""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/oyrzp0XdC0"", ""expanded_url"": ""https://LennyRachitsky.com"", ""display_url"": ""LennyRachitsky.com""}]","Bay Area, CA",,https://pbs.twimg.com/profile_images/1592990461517389824/iln8hi1f_normal.jpg,False,156509,2110,3421,26944,https://t.co/oyrzp0XdC0,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,216.83977,-178.19609,7799179296.0,"Wed, 07 Dec 2022 00:00:00 GMT",40978206.0,0.59117866,-0.05707103,,200.0,205.0,0.0,"Fri, 27 Aug 2021 15:14:17 GMT",,7799179296.0,YC,"Fri, 27 Aug 2021 15:14:17 GMT",7958322,2007-08-04T18:00:51.000Z,lennysan,Lenny Rachitsky,#1 business newsletter on Substack: https://t.co/LF0tRFGFgT | Podcast: https://t.co/ZQWNT00OhB | Jobs: https://t.co/h5qbpdYMK5 | Investing: https://t.co/tLghMvXUYm,,,,"[{""start"": 36, ""end"": 59, ""url"": ""https://t.co/LF0tRFGFgT"", ""expanded_url"": ""http://LennysNewsletter.com"", ""display_url"": ""LennysNewsletter.com""}, {""start"": 71, ""end"": 94, ""url"": ""https://t.co/ZQWNT00OhB"", ""expanded_url"": ""http://LennysPodcast.com"", ""display_url"": ""LennysPodcast.com""}, {""start"": 103, ""end"": 126, ""url"": ""https://t.co/h5qbpdYMK5"", ""expanded_url"": ""http://LennysJobs.com"", ""display_url"": ""LennysJobs.com""}, {""start"": 140, ""end"": 163, ""url"": ""https://t.co/tLghMvXUYm"", ""expanded_url"": ""http://LennyRachitsky.com/investing"", ""display_url"": ""LennyRachitsky.com/investing""}]","[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/oyrzp0XdC0"", ""expanded_url"": ""https://LennyRachitsky.com"", ""display_url"": ""LennyRachitsky.com""}]","Bay Area, CA",,https://pbs.twimg.com/profile_images/1592990461517389824/iln8hi1f_normal.jpg,False,156509,2110,3421,26944,https://t.co/oyrzp0XdC0,False,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
4.1.0,484.11554,-76.78308,115.0,"Wed, 07 Dec 2022 00:00:00 GMT",39676006.0,0.59890014,-0.020912707,,45.0,46.0,0.61005616,"Tue, 24 May 2022 10:45:58 GMT",,115.0,Stripe,"Tue, 24 May 2022 10:45:58 GMT",2048741,2007-03-23T20:19:29.000Z,shreyas,Shreyas Doshi,"startup advisor. built products at Stripe, Twitter, Google, Yahoo. tweets about product, strategy, org psych, leadership, life—useful for some, not for everyone",,,,,"[{""start"": 0, ""end"": 23, ""url"": ""https://t.co/TPtxxvBISI"", ""expanded_url"": ""https://www.linkedin.com/in/shreyasdoshi"", ""display_url"": ""linkedin.com/in/shreyasdoshi""}]","Oakland, CA",1.5995893973009285e+18,https://pbs.twimg.com/profile_images/1268224036418408449/TFTKnr___normal.jpg,False,205491,883,4158,15956,https://t.co/TPtxxvBISI,True,,,,2022-12-15T18:58:17+00:00,https://api.twitter.com/2/users/803693608419422209/following?tweet.fields=attachments%2Cauthor_id%2Ccontext_annotations%2Cconversation_id%2Ccreated_at%2Centities%2Cgeo%2Cid%2Cin_reply_to_user_id%2Clang%2Cpublic_metrics%2Ctext%2Cpossibly_sensitive%2Creferenced_tweets%2Creply_settings%2Csource%2Cwithheld%2Cedit_controls&user.fields=created_at%2Cdescription%2Centities%2Cid%2Clocation%2Cname%2Cpinned_tweet_id%2Cprofile_image_url%2Cprotected%2Cpublic_metrics%2Curl%2Cusername%2Cverified%2Cwithheld&max_results=1000,2.12.0,
